scope,condition,epsilon,seed,subject,regime,model,balanced_accuracy,macro_f1,advantage_over_chance,session_accuracy
identity_attack,analytic_gaussian,0.5,456,,clean_auxiliary,mlp,0.10069444444444445,0.08704729138825723,-0.010416666666666657,0.1111111111111111
identity_attack,analytic_gaussian,0.5,456,,mechanism_aware,logistic_regression,0.11496913580246915,0.11462216663602184,0.003858024691358042,0.1111111111111111
identity_attack,analytic_gaussian,0.5,456,,mechanism_aware,rbf_svm,0.11304012345679013,0.11295164410869307,0.001929012345679021,0.1111111111111111
identity_attack,analytic_gaussian,0.5,456,,mechanism_aware,random_forest,0.11535493827160494,0.11488832009916604,0.004243827160493832,0.1111111111111111
identity_attack,analytic_gaussian,0.5,456,,mechanism_aware,mlp,0.11882716049382716,0.11807517005401645,0.007716049382716056,0.2222222222222222
identity_attack,task_weighted_empirical,0.5,456,,clean_auxiliary,logistic_regression,0.10686728395061729,0.10638610486938543,-0.004243827160493818,0.0
identity_attack,task_weighted_empirical,0.5,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,456,,clean_auxiliary,random_forest,0.11381172839506173,0.09541113477725546,0.0027006172839506293,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,456,,clean_auxiliary,mlp,0.10918209876543211,0.0935041313689999,-0.0019290123456789932,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,456,,mechanism_aware,logistic_regression,0.11921296296296297,0.11889211535535475,0.00810185185185186,0.3333333333333333
identity_attack,task_weighted_empirical,0.5,456,,mechanism_aware,rbf_svm,0.11188271604938271,0.11179537669660375,0.0007716049382716084,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,456,,mechanism_aware,random_forest,0.09452160493827161,0.09393345685777671,-0.016589506172839497,0.0
identity_attack,task_weighted_empirical,0.5,456,,mechanism_aware,mlp,0.11651234567901235,0.11577380380886135,0.005401234567901245,0.2222222222222222
identity_attack,analytic_gaussian,0.5,789,,clean_auxiliary,logistic_regression,0.11265432098765432,0.11158405254549957,0.0015432098765432167,0.2222222222222222
identity_attack,analytic_gaussian,0.5,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,0.5,789,,clean_auxiliary,random_forest,0.12268518518518517,0.09818069182744993,0.01157407407407407,0.1111111111111111
identity_attack,analytic_gaussian,0.5,789,,clean_auxiliary,mlp,0.11265432098765432,0.09925168186204825,0.0015432098765432167,0.1111111111111111
identity_attack,analytic_gaussian,0.5,789,,mechanism_aware,logistic_regression,0.11535493827160494,0.11538908703699434,0.004243827160493832,0.3333333333333333
identity_attack,analytic_gaussian,0.5,789,,mechanism_aware,rbf_svm,0.11381172839506173,0.11348360646222834,0.0027006172839506293,0.2222222222222222
identity_attack,analytic_gaussian,0.5,789,,mechanism_aware,random_forest,0.10725308641975309,0.10676057968726546,-0.003858024691358014,0.0
identity_attack,analytic_gaussian,0.5,789,,mechanism_aware,mlp,0.10378086419753085,0.10348678994230627,-0.007330246913580252,0.0
identity_attack,task_weighted_empirical,0.5,789,,clean_auxiliary,logistic_regression,0.11226851851851853,0.11154399710095891,0.0011574074074074264,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,789,,clean_auxiliary,random_forest,0.09760802469135801,0.0845432966048916,-0.013503086419753091,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,789,,clean_auxiliary,mlp,0.10146604938271604,0.0860153884278279,-0.009645061728395063,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,789,,mechanism_aware,logistic_regression,0.12037037037037036,0.12002261747944923,0.009259259259259259,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,789,,mechanism_aware,rbf_svm,0.12538580246913578,0.1252370178646428,0.014274691358024671,0.2222222222222222
identity_attack,task_weighted_empirical,0.5,789,,mechanism_aware,random_forest,0.10493827160493827,0.10428801439328622,-0.006172839506172839,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,789,,mechanism_aware,mlp,0.10300925925925926,0.10215122654162477,-0.008101851851851846,0.1111111111111111
identity_attack,analytic_gaussian,0.5,101112,,clean_auxiliary,logistic_regression,0.10995370370370369,0.10862893455653369,-0.0011574074074074125,0.2222222222222222
identity_attack,analytic_gaussian,0.5,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,0.5,101112,,clean_auxiliary,random_forest,0.11574074074074076,0.09361419297328195,0.00462962962962965,0.1111111111111111
identity_attack,analytic_gaussian,0.5,101112,,clean_auxiliary,mlp,0.11844135802469134,0.10494053534361186,0.007330246913580238,0.1111111111111111
identity_attack,analytic_gaussian,0.5,101112,,mechanism_aware,logistic_regression,0.10378086419753085,0.10354185173019467,-0.007330246913580252,0.1111111111111111
identity_attack,analytic_gaussian,0.5,101112,,mechanism_aware,rbf_svm,0.10879629629629631,0.10855343631950096,-0.0023148148148147973,0.1111111111111111
identity_attack,analytic_gaussian,0.5,101112,,mechanism_aware,random_forest,0.11304012345679013,0.11248277502537293,0.001929012345679021,0.2222222222222222
identity_attack,analytic_gaussian,0.5,101112,,mechanism_aware,mlp,0.11342592592592592,0.1116619481391571,0.0023148148148148112,0.3333333333333333
identity_attack,task_weighted_empirical,0.5,101112,,clean_auxiliary,logistic_regression,0.1130401234567901,0.11187004499321215,0.0019290123456789932,0.2222222222222222
identity_attack,task_weighted_empirical,0.5,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,101112,,clean_auxiliary,random_forest,0.11651234567901235,0.1001364563553918,0.005401234567901245,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,101112,,clean_auxiliary,mlp,0.11805555555555555,0.10342260019405111,0.0069444444444444475,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,101112,,mechanism_aware,logistic_regression,0.10648148148148147,0.10627221640347212,-0.004629629629629636,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,101112,,mechanism_aware,rbf_svm,0.11651234567901235,0.11651848273621154,0.005401234567901245,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,101112,,mechanism_aware,random_forest,0.12037037037037036,0.12026896158009016,0.009259259259259259,0.1111111111111111
identity_attack,task_weighted_empirical,0.5,101112,,mechanism_aware,mlp,0.10532407407407407,0.10544080029962512,-0.005787037037037035,0.0
identity_attack,analytic_gaussian,1.0,42,,clean_auxiliary,logistic_regression,0.11689814814814814,0.11643058330152435,0.005787037037037035,0.2222222222222222
identity_attack,analytic_gaussian,1.0,42,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,1.0,42,,clean_auxiliary,random_forest,0.11381172839506173,0.09479868643398205,0.0027006172839506293,0.1111111111111111
identity_attack,analytic_gaussian,1.0,42,,clean_auxiliary,mlp,0.11651234567901232,0.10594106771029423,0.005401234567901217,0.1111111111111111
identity_attack,analytic_gaussian,1.0,42,,mechanism_aware,logistic_regression,0.12114197530864196,0.12079601235436509,0.010030864197530853,0.2222222222222222
identity_attack,analytic_gaussian,1.0,42,,mechanism_aware,rbf_svm,0.11265432098765432,0.11215979533616485,0.0015432098765432167,0.1111111111111111
identity_attack,analytic_gaussian,1.0,42,,mechanism_aware,random_forest,0.11072530864197531,0.11068010446865036,-0.0003858024691357903,0.0
identity_attack,analytic_gaussian,1.0,42,,mechanism_aware,mlp,0.11304012345679013,0.11219359703313117,0.001929012345679021,0.2222222222222222
identity_attack,task_weighted_empirical,1.0,42,,clean_auxiliary,logistic_regression,0.1253858024691358,0.12488594670550862,0.0142746913580247,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,42,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,42,,clean_auxiliary,random_forest,0.11651234567901235,0.09721180334076138,0.005401234567901245,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,42,,clean_auxiliary,mlp,0.11612654320987653,0.10080187944858791,0.005015432098765427,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,42,,mechanism_aware,logistic_regression,0.10918209876543211,0.1091936039631853,-0.0019290123456789932,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,42,,mechanism_aware,rbf_svm,0.10609567901234568,0.1059419205872066,-0.005015432098765427,0.0
identity_attack,task_weighted_empirical,1.0,42,,mechanism_aware,random_forest,0.10339506172839505,0.10314831143531064,-0.007716049382716056,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,42,,mechanism_aware,mlp,0.11265432098765432,0.1102937094671394,0.0015432098765432167,0.1111111111111111
identity_attack,analytic_gaussian,1.0,123,,clean_auxiliary,logistic_regression,0.12461419753086421,0.12297071289224454,0.013503086419753105,0.2222222222222222
identity_attack,analytic_gaussian,1.0,123,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,1.0,123,,clean_auxiliary,random_forest,0.12075617283950618,0.10270342125741776,0.009645061728395077,0.1111111111111111
identity_attack,analytic_gaussian,1.0,123,,clean_auxiliary,mlp,0.11766975308641976,0.10203399452165002,0.006558641975308657,0.1111111111111111
identity_attack,analytic_gaussian,1.0,123,,mechanism_aware,logistic_regression,0.10455246913580246,0.10439426740788227,-0.006558641975308643,0.0
identity_attack,analytic_gaussian,1.0,123,,mechanism_aware,rbf_svm,0.10609567901234568,0.10613901734119073,-0.005015432098765427,0.0
identity_attack,analytic_gaussian,1.0,123,,mechanism_aware,random_forest,0.1080246913580247,0.10748901076041227,-0.0030864197530864057,0.0
identity_attack,analytic_gaussian,1.0,123,,mechanism_aware,mlp,0.10108024691358025,0.1000282532301008,-0.010030864197530853,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,123,,clean_auxiliary,logistic_regression,0.12268518518518517,0.12290613950686409,0.01157407407407407,0.2222222222222222
identity_attack,task_weighted_empirical,1.0,123,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,123,,clean_auxiliary,random_forest,0.13040123456790123,0.10639795048464967,0.019290123456790126,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,123,,clean_auxiliary,mlp,0.12461419753086418,0.1086689252872732,0.013503086419753077,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,123,,mechanism_aware,logistic_regression,0.11304012345679013,0.11322058543019413,0.001929012345679021,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,123,,mechanism_aware,rbf_svm,0.1095679012345679,0.10910978996932386,-0.0015432098765432029,0.0
identity_attack,task_weighted_empirical,1.0,123,,mechanism_aware,random_forest,0.09992283950617284,0.09945679884778978,-0.011188271604938266,0.0
identity_attack,task_weighted_empirical,1.0,123,,mechanism_aware,mlp,0.10686728395061729,0.10685251757009225,-0.004243827160493818,0.1111111111111111
identity_attack,analytic_gaussian,1.0,456,,clean_auxiliary,logistic_regression,0.1099537037037037,0.10993689229581896,-0.0011574074074073987,0.1111111111111111
identity_attack,analytic_gaussian,1.0,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,1.0,456,,clean_auxiliary,random_forest,0.10725308641975309,0.08719510359750357,-0.003858024691358014,0.1111111111111111
identity_attack,analytic_gaussian,1.0,456,,clean_auxiliary,mlp,0.10262345679012345,0.08926412573515122,-0.00848765432098765,0.1111111111111111
identity_attack,analytic_gaussian,1.0,456,,mechanism_aware,logistic_regression,0.11651234567901235,0.11616858087337192,0.005401234567901245,0.1111111111111111
identity_attack,analytic_gaussian,1.0,456,,mechanism_aware,rbf_svm,0.11304012345679013,0.11294255418110784,0.001929012345679021,0.1111111111111111
identity_attack,analytic_gaussian,1.0,456,,mechanism_aware,random_forest,0.10493827160493825,0.10476709067329473,-0.006172839506172853,0.1111111111111111
identity_attack,analytic_gaussian,1.0,456,,mechanism_aware,mlp,0.11612654320987653,0.11522516403319669,0.005015432098765427,0.2222222222222222
identity_attack,task_weighted_empirical,1.0,456,,clean_auxiliary,logistic_regression,0.1087962962962963,0.10829765192662369,-0.0023148148148148112,0.0
identity_attack,task_weighted_empirical,1.0,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,456,,clean_auxiliary,random_forest,0.11535493827160494,0.0965648511491216,0.004243827160493832,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,456,,clean_auxiliary,mlp,0.11188271604938271,0.09553434120732093,0.0007716049382716084,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,456,,mechanism_aware,logistic_regression,0.12037037037037036,0.12007655055257255,0.009259259259259259,0.3333333333333333
identity_attack,task_weighted_empirical,1.0,456,,mechanism_aware,rbf_svm,0.11342592592592592,0.11330271913304231,0.0023148148148148112,0.0
identity_attack,task_weighted_empirical,1.0,456,,mechanism_aware,random_forest,0.11574074074074076,0.11530883416276781,0.00462962962962965,0.0
identity_attack,task_weighted_empirical,1.0,456,,mechanism_aware,mlp,0.11612654320987653,0.1157915509344306,0.005015432098765427,0.2222222222222222
identity_attack,analytic_gaussian,1.0,789,,clean_auxiliary,logistic_regression,0.11458333333333333,0.11350003307527572,0.0034722222222222238,0.2222222222222222
identity_attack,analytic_gaussian,1.0,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,1.0,789,,clean_auxiliary,random_forest,0.12384259259259259,0.09963266998535378,0.012731481481481483,0.1111111111111111
identity_attack,analytic_gaussian,1.0,789,,clean_auxiliary,mlp,0.11574074074074073,0.10192824283339012,0.0046296296296296224,0.1111111111111111
identity_attack,analytic_gaussian,1.0,789,,mechanism_aware,logistic_regression,0.11419753086419752,0.11420765886168883,0.0030864197530864196,0.3333333333333333
identity_attack,analytic_gaussian,1.0,789,,mechanism_aware,rbf_svm,0.11419753086419754,0.11396792235702297,0.0030864197530864335,0.2222222222222222
identity_attack,analytic_gaussian,1.0,789,,mechanism_aware,random_forest,0.1091820987654321,0.10869999743917017,-0.001929012345679007,0.0
identity_attack,analytic_gaussian,1.0,789,,mechanism_aware,mlp,0.10493827160493827,0.10472304260196037,-0.006172839506172839,0.0
identity_attack,task_weighted_empirical,1.0,789,,clean_auxiliary,logistic_regression,0.11419753086419752,0.11354287107709372,0.0030864197530864196,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,789,,clean_auxiliary,random_forest,0.10493827160493827,0.09080402906045303,-0.006172839506172839,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,789,,clean_auxiliary,mlp,0.10532407407407408,0.08976916650819507,-0.005787037037037021,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,789,,mechanism_aware,logistic_regression,0.12307098765432098,0.12284665244386793,0.011959876543209874,0.2222222222222222
identity_attack,task_weighted_empirical,1.0,789,,mechanism_aware,rbf_svm,0.126929012345679,0.12681838007605575,0.015817901234567888,0.3333333333333333
identity_attack,task_weighted_empirical,1.0,789,,mechanism_aware,random_forest,0.11921296296296297,0.119327133393402,0.00810185185185186,0.3333333333333333
identity_attack,task_weighted_empirical,1.0,789,,mechanism_aware,mlp,0.10262345679012345,0.10169376497258506,-0.00848765432098765,0.1111111111111111
identity_attack,analytic_gaussian,1.0,101112,,clean_auxiliary,logistic_regression,0.11381172839506173,0.11250694836737603,0.0027006172839506293,0.2222222222222222
identity_attack,analytic_gaussian,1.0,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,1.0,101112,,clean_auxiliary,random_forest,0.11496913580246915,0.09245080107791703,0.003858024691358042,0.1111111111111111
identity_attack,analytic_gaussian,1.0,101112,,clean_auxiliary,mlp,0.11998456790123457,0.1065355505108505,0.008873456790123468,0.1111111111111111
identity_attack,analytic_gaussian,1.0,101112,,mechanism_aware,logistic_regression,0.10300925925925926,0.10278000445419606,-0.008101851851851846,0.1111111111111111
identity_attack,analytic_gaussian,1.0,101112,,mechanism_aware,rbf_svm,0.10956790123456789,0.10934937048503678,-0.0015432098765432167,0.1111111111111111
identity_attack,analytic_gaussian,1.0,101112,,mechanism_aware,random_forest,0.11651234567901235,0.11597473537977071,0.005401234567901245,0.2222222222222222
identity_attack,analytic_gaussian,1.0,101112,,mechanism_aware,mlp,0.10223765432098765,0.10213792833812363,-0.008873456790123455,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,101112,,clean_auxiliary,logistic_regression,0.11496913580246912,0.11364426291756707,0.003858024691358014,0.2222222222222222
identity_attack,task_weighted_empirical,1.0,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,101112,,clean_auxiliary,random_forest,0.11805555555555555,0.10111334496036344,0.0069444444444444475,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,101112,,clean_auxiliary,mlp,0.1219135802469136,0.10666914709499264,0.01080246913580249,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,101112,,mechanism_aware,logistic_regression,0.11072530864197533,0.11039854426384099,-0.0003858024691357764,0.2222222222222222
identity_attack,task_weighted_empirical,1.0,101112,,mechanism_aware,rbf_svm,0.11844135802469134,0.11861498795234644,0.007330246913580238,0.2222222222222222
identity_attack,task_weighted_empirical,1.0,101112,,mechanism_aware,random_forest,0.11342592592592592,0.11303411651073361,0.0023148148148148112,0.1111111111111111
identity_attack,task_weighted_empirical,1.0,101112,,mechanism_aware,mlp,0.11419753086419752,0.11355890858519545,0.0030864197530864196,0.0
identity_attack,analytic_gaussian,2.0,42,,clean_auxiliary,logistic_regression,0.12538580246913578,0.12493525460680575,0.014274691358024671,0.2222222222222222
identity_attack,analytic_gaussian,2.0,42,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,2.0,42,,clean_auxiliary,random_forest,0.11651234567901235,0.09737528793418077,0.005401234567901245,0.1111111111111111
identity_attack,analytic_gaussian,2.0,42,,clean_auxiliary,mlp,0.12114197530864196,0.11081186027313993,0.010030864197530853,0.1111111111111111
identity_attack,analytic_gaussian,2.0,42,,mechanism_aware,logistic_regression,0.12422839506172838,0.12392798630151229,0.013117283950617273,0.2222222222222222
identity_attack,analytic_gaussian,2.0,42,,mechanism_aware,rbf_svm,0.11419753086419752,0.11356174132086506,0.0030864197530864196,0.1111111111111111
identity_attack,analytic_gaussian,2.0,42,,mechanism_aware,random_forest,0.1111111111111111,0.11122547655852782,0.0,0.0
identity_attack,analytic_gaussian,2.0,42,,mechanism_aware,mlp,0.11535493827160496,0.11434848557134154,0.00424382716049386,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,42,,clean_auxiliary,logistic_regression,0.13348765432098766,0.13318081585920755,0.02237654320987656,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,42,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,42,,clean_auxiliary,random_forest,0.12345679012345677,0.10320013305613952,0.012345679012345664,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,42,,clean_auxiliary,mlp,0.12075617283950618,0.1064814092577589,0.009645061728395077,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,42,,mechanism_aware,logistic_regression,0.1114969135802469,0.11148866323504808,0.0003858024691357903,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,42,,mechanism_aware,rbf_svm,0.1099537037037037,0.11000014813390593,-0.0011574074074073987,0.0
identity_attack,task_weighted_empirical,2.0,42,,mechanism_aware,random_forest,0.10300925925925924,0.10264743352022679,-0.00810185185185186,0.0
identity_attack,task_weighted_empirical,2.0,42,,mechanism_aware,mlp,0.1111111111111111,0.10841657944504553,0.0,0.1111111111111111
identity_attack,analytic_gaussian,2.0,123,,clean_auxiliary,logistic_regression,0.13271604938271606,0.1311751281513937,0.02160493827160495,0.3333333333333333
identity_attack,analytic_gaussian,2.0,123,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,2.0,123,,clean_auxiliary,random_forest,0.1234567901234568,0.10603931687765836,0.012345679012345692,0.1111111111111111
identity_attack,analytic_gaussian,2.0,123,,clean_auxiliary,mlp,0.12229938271604938,0.10663828002073412,0.01118827160493828,0.1111111111111111
identity_attack,analytic_gaussian,2.0,123,,mechanism_aware,logistic_regression,0.1091820987654321,0.10894696737845608,-0.001929012345679007,0.1111111111111111
identity_attack,analytic_gaussian,2.0,123,,mechanism_aware,rbf_svm,0.10802469135802469,0.1081361893781481,-0.0030864197530864196,0.1111111111111111
identity_attack,analytic_gaussian,2.0,123,,mechanism_aware,random_forest,0.10841049382716049,0.10824807365364303,-0.0027006172839506154,0.1111111111111111
identity_attack,analytic_gaussian,2.0,123,,mechanism_aware,mlp,0.10262345679012345,0.10151890253643875,-0.00848765432098765,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,123,,clean_auxiliary,logistic_regression,0.13194444444444445,0.13207850768448715,0.020833333333333343,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,123,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,123,,clean_auxiliary,random_forest,0.13464506172839508,0.11096876015885626,0.023533950617283972,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,123,,clean_auxiliary,mlp,0.12962962962962965,0.11375620180178947,0.018518518518518545,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,123,,mechanism_aware,logistic_regression,0.11304012345679013,0.1131571646485568,0.001929012345679021,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,123,,mechanism_aware,rbf_svm,0.1111111111111111,0.11077133588325387,0.0,0.0
identity_attack,task_weighted_empirical,2.0,123,,mechanism_aware,random_forest,0.11304012345679013,0.11271358322175112,0.001929012345679021,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,123,,mechanism_aware,mlp,0.1087962962962963,0.10865723346410375,-0.0023148148148148112,0.1111111111111111
identity_attack,analytic_gaussian,2.0,456,,clean_auxiliary,logistic_regression,0.11805555555555555,0.11826440849030427,0.0069444444444444475,0.2222222222222222
identity_attack,analytic_gaussian,2.0,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,2.0,456,,clean_auxiliary,random_forest,0.11381172839506173,0.09390672531202375,0.0027006172839506293,0.1111111111111111
identity_attack,analytic_gaussian,2.0,456,,clean_auxiliary,mlp,0.10918209876543211,0.09538635552357505,-0.0019290123456789932,0.1111111111111111
identity_attack,analytic_gaussian,2.0,456,,mechanism_aware,logistic_regression,0.11844135802469137,0.1181924684488547,0.007330246913580266,0.2222222222222222
identity_attack,analytic_gaussian,2.0,456,,mechanism_aware,rbf_svm,0.11304012345679013,0.11298636142099291,0.001929012345679021,0.1111111111111111
identity_attack,analytic_gaussian,2.0,456,,mechanism_aware,random_forest,0.11574074074074076,0.11579669963228698,0.00462962962962965,0.1111111111111111
identity_attack,analytic_gaussian,2.0,456,,mechanism_aware,mlp,0.11766975308641975,0.1169760950839057,0.006558641975308643,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,456,,clean_auxiliary,logistic_regression,0.11419753086419752,0.11374397212834671,0.0030864197530864196,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,456,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,456,,clean_auxiliary,random_forest,0.1219135802469136,0.10409203715134055,0.01080246913580249,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,456,,clean_auxiliary,mlp,0.11651234567901235,0.1000661827990898,0.005401234567901245,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,456,,mechanism_aware,logistic_regression,0.12268518518518517,0.12260965568712218,0.01157407407407407,0.3333333333333333
identity_attack,task_weighted_empirical,2.0,456,,mechanism_aware,rbf_svm,0.12037037037037036,0.12030349633965239,0.009259259259259259,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,456,,mechanism_aware,random_forest,0.1107253086419753,0.11002679748353081,-0.0003858024691358042,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,456,,mechanism_aware,mlp,0.11805555555555555,0.11760224881801208,0.0069444444444444475,0.1111111111111111
identity_attack,analytic_gaussian,2.0,789,,clean_auxiliary,logistic_regression,0.11998456790123457,0.11879979037779548,0.008873456790123468,0.2222222222222222
identity_attack,analytic_gaussian,2.0,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,2.0,789,,clean_auxiliary,random_forest,0.12384259259259259,0.10034659006547401,0.012731481481481483,0.1111111111111111
identity_attack,analytic_gaussian,2.0,789,,clean_auxiliary,mlp,0.11959876543209876,0.10552640522865363,0.00848765432098765,0.1111111111111111
identity_attack,analytic_gaussian,2.0,789,,mechanism_aware,logistic_regression,0.11651234567901235,0.11644292823248785,0.005401234567901245,0.2222222222222222
identity_attack,analytic_gaussian,2.0,789,,mechanism_aware,rbf_svm,0.11612654320987653,0.1158771876476426,0.005015432098765427,0.2222222222222222
identity_attack,analytic_gaussian,2.0,789,,mechanism_aware,random_forest,0.11265432098765432,0.11249833414490379,0.0015432098765432167,0.0
identity_attack,analytic_gaussian,2.0,789,,mechanism_aware,mlp,0.10185185185185185,0.10188159611174856,-0.009259259259259259,0.0
identity_attack,task_weighted_empirical,2.0,789,,clean_auxiliary,logistic_regression,0.11959876543209876,0.11917439112579713,0.00848765432098765,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,789,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,789,,clean_auxiliary,random_forest,0.1122685185185185,0.09624948927959401,0.0011574074074073987,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,789,,clean_auxiliary,mlp,0.1095679012345679,0.09345952383804261,-0.0015432098765432029,0.1111111111111111
identity_attack,task_weighted_empirical,2.0,789,,mechanism_aware,logistic_regression,0.12114197530864196,0.12084747337510247,0.010030864197530853,0.2222222222222222
identity_attack,task_weighted_empirical,2.0,789,,mechanism_aware,rbf_svm,0.12808641975308643,0.12808453371889789,0.01697530864197533,0.3333333333333333
identity_attack,task_weighted_empirical,2.0,789,,mechanism_aware,random_forest,0.11226851851851853,0.11221373244144406,0.0011574074074074264,0.0
identity_attack,task_weighted_empirical,2.0,789,,mechanism_aware,mlp,0.10609567901234568,0.10540115438707184,-0.005015432098765427,0.0
identity_attack,analytic_gaussian,2.0,101112,,clean_auxiliary,logistic_regression,0.12422839506172839,0.12282896890805167,0.013117283950617287,0.3333333333333333
identity_attack,analytic_gaussian,2.0,101112,,clean_auxiliary,rbf_svm,0.1111111111111111,0.022222222222222223,0.0,0.1111111111111111
identity_attack,analytic_gaussian,2.0,101112,,clean_auxiliary,random_forest,0.11882716049382716,0.09673870470299478,0.007716049382716056,0.1111111111111111
identity_attack,analytic_gaussian,2.0,101112,,clean_auxiliary,mlp,0.12422839506172839,0.11066586978997492,0.013117283950617287,0.1111111111111111
